uuid,id
C676968A-E513-436A-8DD6-B2870C352A4D,MPL
0545150E-3AC2-4D83-BC59-BF84C8399F66,ORY
E763424D-BE1E-4B55-9D44-FB9780FE2FEB,HMR
A136D586-666F-4531-B173-96EFE05E026A,QPG
6BAB3E99-0B7C-45EC-8E4E-B666A6780920,YND
57D12085-2829-4E19-9B75-6C61CAC42A4D,BNE
DC586510-213F-4C4B-A327-86C5E87C0163,CDW
22ECFAE2-DA48-4E02-BE7E-FCB97463A31D,UTC
1494B02D-1333-4F14-BA4A-AEB7F794537D,AVR
F490984B-3DB7-4C48-8C48-FCAF21037442,AMS
002A27EC-7D69-409B-8E24-B5F4746044E6,RYG
7D5A4F19-22FA-4A0E-A376-8407CFA767D9,CTA
D0016ADE-2503-41CA-9FBA-A38F39E07E5E,KIV
9F505969-D45B-4BB3-A4D5-8CAF08F87A7F,OBF
BBDB6663-94DE-4BD3-A77C-0A9C01B3FFAC,NAP
11D1A50D-5BB8-4135-B046-EFB7838EB351,CIA
7855CD50-0E2B-4177-A388-F80AD20265F1,ESS
457BF592-6A4D-4528-AE9F-E77C3B65ACF7,SUF
C4BBB96F-1469-48A0-8035-FFBED9E5DCEA,OSL
64A10442-264C-4AAB-B219-5A59F8DF5745,""
BC509CF2-E11E-4562-BAF4-5832DB0DC8FD,RSE
14E3F7E7-22CD-4E76-8FCD-DE266E2BEAB3,""
DCBC2512-DB5B-4930-92E3-8FDCA80B1D40,MPL
CDE15241-8508-409A-938C-233839F0E77C,OSL
2A4694F8-B7BF-4B16-8A02-AEB83FF42329,CTA
7AEB8F8C-ED19-4A29-B048-BD99B4966A4B,LBG
9CD1F02D-ACFE-4597-A43A-0599C4B12108,TRD
CE308F48-3F9A-4286-9742-070D144BBA5B,SVG
912B2325-2E3D-4550-86DF-EA411C1E24E4,FDE
25AD136C-81D4-4151-9BA3-E314579A28AD,SVO
132B43FA-7255-4110-8E3F-421071AF4B6D,CIA
EBA8C99C-503B-42FF-9A25-02FCEB7A65C7,PEW
F630CC2A-0EEF-4CB2-9BE2-EEFBC403195D,NUE
49C92644-326F-4013-B218-D8772055917C,HFA
3E8C248E-27E3-4212-9A15-A4A5F51899AE,SVG
E8FE974C-844E-4D84-9070-3A0B4823599A,""
FC520AE2-A521-419D-8FC8-4850D112F054,EIN
85F92D99-7BCB-49F2-A044-55D44A24AA72,VIE
A21A01B3-F6B2-40EE-81A9-617F7400B9EA,AGH
0022C478-B630-470A-B57A-6E794199B65F,PEI
6919AA2F-C074-47BF-AB5A-A016944CFE2B,LIM
E8299202-AEE5-4921-8EEE-2A48EA8B7491,BMA
C3CD279E-0CBB-4D20-8E35-D9B62BA44626,KSU
209B5951-075D-41AC-B15D-C7DDA403F28C,ULC
5FD39B6C-57C6-4DAE-9133-F07A3BC98AFE,""
7CD61711-492D-4FF9-A114-5B56335FB285,SZY
E8C7139A-214B-45CF-B69B-22AF75B301F2,CGH
A8BD8976-011F-4464-A624-7DB62FFAF1B2,HND
0CC55ADE-8267-45F2-BBA1-6B141D466AD6,ATH
79CE2FEC-1023-4C2B-9B46-C2BF243B1D57,ORE
F400E351-E786-4F08-9780-19FCD5FA653E,CFE
8D82F3EC-16FC-46A2-86FD-FF19FB9773BB,NJA
DD1D1F0E-502A-4AE4-A5EE-4BDB56AB7483,FLR
9E3EFDAC-7DC9-4197-A33E-BC9A5B73A7C1,SGL
EC682FE1-5065-421E-851B-3691A228EA05,FKB
264C1262-105D-4B31-B774-DA387E496D26,ZRH
9F4625DD-A179-4569-91F4-16D966F7A879,MRS
5CD687B7-565E-4ED8-B846-500F82BBCAC7,KKN
0180A5E8-A391-4907-BC23-44FF5E828A8B,ESS
CE52ADEE-5CED-400B-851B-2AC172E54FE3,CEK
06A954D2-10C9-4901-B7B0-91392D0EBCDC,RNB
44BB69DF-A3CE-4651-9F03-5FCE67A8F663,NJA
09C0EDFC-81A5-4AD3-9A9D-A483B8E59572,OSL
B4F94547-30A1-4BAB-95F0-B526451822A9,NUE
21F7CD5B-15B9-4391-8A50-6619D43707E1,MQF
022C7426-8F01-4A70-B724-4C2307B6A2BD,PLU
BD73BBD6-099D-4A3B-A2F3-1522686CA0A6,UTC
BDF8D4CB-A06A-4795-9246-0BA6E4B2D0DE,BLQ
A7DF2E18-5125-4272-84ED-DBA7B3BA72B5,HBA
457357DC-3AC9-47F9-8428-FF2B371C7F5A,TNF
C47F9801-5A93-432B-B933-4CC4A749CA95,BMA
5368AFF6-A382-43A4-81D5-B62053903198,CEK
2B4260B3-6A69-4889-AA89-CD6D0FABA47E,MPL
058E9C1E-3C56-4B7C-B9F6-7563FAE03279,AZI
641CA6C9-FE5F-4E14-9A82-4DA57A25A468,BGO
5ADDE9F4-250E-43E9-8028-AE2BDD408848,ERF
73AA3B60-1073-4836-9394-0A5664ACAEDE,ORY
7165F106-CDF8-43B5-AC77-725187CA2788,SVO
DB303E91-F0C3-4FE0-8E55-90DC012E8435,MBW
E476CF6B-1928-4730-ACF7-556F7CE1EF46,ULC
C9C0AC23-60D2-4D41-BEEB-A6BC7F246F1C,PRM
9377D497-169A-4677-B497-B1B6DDC2C2C1,RSE
04FBB56A-84E7-4BCA-80BD-88A7729F3FC6,TRD
178C6CDF-BF60-4AC7-AD30-364740C293F2,BNE
D6B771EA-867B-4004-9C07-7094AE71D47F,LRH
EDB365F7-B1BB-40CE-A0E3-F0C05C0116A9,BZR
323A91DD-BD41-4E43-ABC6-E5127F09A33E,""
B6AE2A94-557C-4C1D-9A19-12B53D8713EA,THF
0D45BE2C-8DC0-4B5A-B087-3EBF3B8C5FB8,ARN
B6D1E977-E4A5-4879-9DDA-C4FA40A27023,HKG
423170F9-A871-4DEB-86D3-BC643A6F6C51,MAD
1E25B40E-983A-4F1E-A526-91EDCADACAC3,OSL
B69174AA-7388-4DF0-A7C7-71F2B366F6F0,OBF
C29D05B1-E480-49F3-8396-E512433749C3,RSE
2BAC1694-18AC-4659-A0B3-186EB2C16781,MRS
39657453-8723-40B9-89EE-6EB926815A7A,SVO
44EBAC96-C645-4B90-81DE-80274164822A,SVO
25965E14-E8DE-47D9-A644-91FFCFBB7B48,CEK
335E8D9D-B6A8-4B47-971F-96028B14904C,ORE
9BA64EBD-B56F-4ADF-A2AD-34C3417DED6C,CET
A48C0406-9092-43D4-8253-79839CE1540F,OSL
5A587F58-4B97-4264-8906-0E5CA76C546A,SVO
2424D5FA-0532-4D8A-8D94-8FB812B40BED,BGO
1CD37451-806B-459C-8A53-FDA4692CC196,TRD
D544620F-C53F-4159-91AE-C1E1CFDC52A4,STR
F292E408-4FA5-4C4D-819A-4196BF982F15,AMS
2CD5244C-C094-4D2D-9085-970846F4215E,DLE
DCCC784D-A21B-4AE8-A1D6-076424CA455E,LCY
007F7739-8D3B-4729-991F-034B3A9ED4CC,NTE
81A43684-A3D5-4829-8D8A-6CF9BCB17EB9,LCY
F52825C8-312C-45B3-8190-D88D0FEFA849,NTE
A592FA34-B82B-4E07-B54D-89C914AB05AA,SVO
779CBFE6-2DC2-4136-9901-90AD8A61DDF7,THF
6D948C25-C47F-4211-80D0-E82A38517B08,OST
52BE536A-441F-4C2B-821B-F4A3E5BC5E6A,LEY
87211E47-FB32-415F-9333-56BA2653B405,VIY
6700AEAB-EAD0-4C21-830A-7834949D3860,IKT
08A8B923-4692-4F3C-8864-A406431749CD,GLZ
B66DDABC-D60B-43B8-A975-BBB9518B9CE8,MWC
9CAB038C-C640-4E40-BA87-250332CE5453,BRN
34D7CAB2-31A7-4AF9-9D2E-C5FA947F73F9,CGN
C9075242-488D-4046-BB89-7B1D7EA4A460,REG
4398947E-7AEE-4508-A179-0E815C0CDDA6,GRQ
4666F539-A882-4004-B70A-7EF259DA1D6A,PER
DAD16D83-CFE0-4C0F-A0F6-47FDFD52404E,CIA
BCB6EB08-1CB7-4FF0-A9A0-5C350D405F54,VIT
B989FF85-5039-4810-B7A9-BDFF87FA3A24,QCJ
3E851D89-42B4-4342-83AD-F4BF8334D480,ANE
FDB87C93-8EF5-41D4-9DEC-85F4241002E8,BHX
70F939EE-A817-4222-84C5-DEE0EF309FC8,BNE
66BE743B-C452-41FD-8CD9-23698C2BB609,NAP
5246CE33-A7A7-4AE1-8C47-CFA45EA22C50,WOE
71D0F813-F580-4683-AF51-AD9B71F0687D,TRD
BE2A6B19-FABC-4434-AA5E-2CEC45866814,TRF
F769A738-BA5F-448A-BF5A-8D5BC1E5C528,URO
B80D5BA0-CE55-49E7-85CE-BA7E6A90A3E9,CBR
0339950E-967A-43F5-BE17-586EA3DE4464,SVO
D5D95990-EADB-4828-B29E-890FFABADE77,HND
07E9E34A-DA79-4F12-85F2-BB1B265E8DE7,LIS
6E1754DC-9206-4D03-B86A-FDE4ADBE2D4D,LBG
BAD2E77B-4BA3-4E67-94C2-973D1FDB2C89,BRU
2748C388-E091-483E-BDA1-1F362C34639D,HND
0F59D82F-BEB4-4F27-ADB4-234E6D9DEAFF,MHB
EC1F6F0C-E70D-4E8D-828E-ED71FD68C05E,""
977FF93B-1F69-4961-B810-522D2FFFBAD0,CPH
90EA4B27-AAB1-426E-A9B4-59E0CD05C9A7,AMS
E499D135-EC0D-4E2D-B7C0-9CAB008D8612,YOW
951BB851-D56F-4D81-B4CF-BA689ABFC562,CTA
384E02E8-6C81-423F-A14E-836F5E787524,ORY
01B9B6A6-E89D-487D-BDC9-FE1531CAD6FB,OSL
7615E189-D704-4142-BB06-2E65E79122B5,CEQ
993F2670-F612-44C2-9379-FC72313DC39A,KEL
FDBC31D1-F7CF-4794-BA1A-655BA52D07FF,HKG
31202FD6-C700-4926-8B3A-EA4EB8F76C87,BMA
4DA48214-1448-4D19-BF68-D1B632BA3356,LBG
220FCE48-1CA3-4BD5-957E-B5E0366B1554,NUQ
091A7EB1-ADCB-463B-86AB-855EC9A45DEC,AMS
699EB549-5616-4A66-BB66-D3172ACACF08,HAN
CF03DCDA-0C57-45B6-852D-606750CAB920,OSL
789C4698-5C07-41BC-9F6B-B37D00F4240E,TLL
99366B9E-C982-44A1-B152-CD08D8F0802A,ACH
4B81E0DC-CFDE-4C83-9AC2-F93507B0F157,AVB
D89F84A2-E322-4310-A9E1-3EC92A6F1ADE,FLR
509B1719-9271-4736-99B7-98F92EC6F421,NUQ
D86FD6B4-D387-4845-A455-8D6481C018AA,ORY
1F8D6F4B-5C07-42A4-9F72-CAF25CD1A988,RNS
B615880D-DCCF-4FE1-A68F-4A33F0FDA2AD,BOD
FD37E84B-D6E6-44FF-9976-A55F46744B2D,FRA
0AB2D3EF-70F0-4A1B-BD7F-80B586910E45,EIN
69EF6D61-AB21-496F-A0AE-A8C1F9CBAE24,CTT
E6C41401-0396-4EFD-888C-B123FEA841C7,OSL
01D08069-6C33-4200-A4A1-791F5CD872E1,BOD
2E33088E-7B19-4E02-A149-DF4E3E5ADF64,HHN
098957FD-B625-4089-A426-F6E7A6DA4206,OBF
C8B98E8E-5F24-4202-B2FA-7BF5CDB24684,RYG
91C8699E-02F2-4DD4-873B-F0EEF1747216,""
C04E3039-4E77-48F5-82E1-403809861AA7,FAE
78909E93-BF5B-4D8E-BF4E-234FC01C2487,OSL
0415C581-FE8D-49D7-9120-0BA3BE0461A5,LBG
CC2029D2-B1F4-4CD7-A110-69366FA087A9,ENC
F7C262E8-B5CE-4DC6-AD71-FF684E82D0E1,VOZ
C29E67FE-4DCF-41D2-830B-032ABDBEE228,DHR
536CD4F2-83A0-486F-8F0E-60F1FF5EAE0C,OSL
A8375743-4F47-4FAB-87D0-AB99E2155A3E,FAB
E6459FEC-C6D0-45D2-B808-0605D83A72C1,""
886FE5A0-E95E-4554-8CA3-3D5A4FC26FAC,BOM
01DFBFC7-AE90-47A1-9945-18C0D8AAB42C,REG
26C4A57E-0EBC-4B6A-B0CC-A079DF2E490F,QPG
8C8E45DB-8900-4DBB-9D05-B87C163C8836,ZAZ
B8A07B63-2007-4136-A611-5C3C24A980D3,ULV
E564ADE9-A166-499C-AF82-6F4D19888586,MAD
7781F6BE-88A6-4CD6-B22B-E9804B5CED0E,RSE
5D7F8B84-C626-4C4C-B8E9-5BE106178077,BOG
72C210AA-702E-4A75-90F4-9E4CBF1F33CF,THF
B2327D52-61B1-46BB-8AE3-773EB35F5115,AAL
015F8CAF-2CDB-40FE-B1FB-88C1DE28ED4C,SVO
68B4E33C-B796-4065-9F15-D39DA7BFA97C,""
EC5B5330-3C58-4358-8E72-DCD85E40D5B5,AMS
F1435FFD-6692-4136-BA2A-A091920FE6E7,MRS
D52DF058-C26D-4182-8509-7F6D81FC0017,CIA
