uuid,id
07D253CD-9A49-4843-957F-09C4D69EC872,RKE
F1392899-5C67-47E1-8846-D048822BE26C,KMW
094DE2C7-1715-4AA6-ACD8-C4F2278D63FE,KSF
449A84E7-B041-4DDF-94D2-852689055E0B,QPG
3A8CDB12-1CF6-4C10-B477-1D6101688519,CXJ
7F62D24D-DD00-4B3F-8301-DA0858B88DD2,NTE
00027E6B-7E7E-431F-9553-78AB6B14659E,RTM
3F35A98A-B18B-4D07-906F-6EE837763EE6,LIN
97507389-832B-4E16-8D49-B6687A8D3413,CGN
A3B6E24B-B0BA-4ECB-85E6-5A411B275DD4,UDE
168F0334-668F-4478-9A8B-57C2C4C46399,CAC
2081AC38-D1FB-419F-B316-9043BBEBC47C,CGN
E2E0109D-0B38-410D-98BA-AD98717AA0CC,STR
3B5FF57C-9197-4237-8446-C89DFB1B9694,RSE
8234EB3A-F28D-46CA-852A-CF2CF74870A2,STS
BD692657-FA86-4D36-9D40-4E0134AE1D4F,MZM
C8CB07B3-A399-446E-9E0F-3A148CD05C90,GOT
79057D5B-FE7C-4EFE-81A7-0819602C4276,BRU
A0F66EDD-605C-4D30-856C-D289F5163338,""
F8E4CC37-9B56-4AFE-81AA-AF07B3B3818B,BVY
F13CF50D-294B-4366-8CAB-B7774395B94C,BOD
987C1EE7-94BF-4AD4-87E6-EF9374C4D438,AMS
92BB99BE-E141-46F0-90F4-AE1C153B6645,OSL
49DA16F5-BC94-414C-B069-E6460FFF6E8D,""
F7DD1123-80BC-4C2E-9A11-1DB6708A6516,MAD
4B883C2E-A5F4-4459-86BC-868014922E40,NAP
1CD78CB0-CF88-4CAA-91A1-BE848D901212,NVS
94BF5C7F-4EBB-4BB8-B0EB-45755AA85860,FRA
6663583C-2568-4991-ADE0-66FF1A2DD082,""
79814872-4AE8-44E5-A045-B211FA96F01C,TLS
372F6AAE-AD35-4588-8493-99650B2E6088,CAG
45B217F7-F43B-4E91-B01A-F9AFD35BCF64,NCE
DA89CE05-14CE-4F47-BBDC-CA2A96FF2FFE,LED
955293D8-7E2F-42E8-863E-E7C9EB198E08,SCQ
460DB17D-0424-4F31-8A63-5631915A59F4,ZAZ
C309C743-6AC7-41B5-A155-685916A04A87,AOI
914AEA24-4152-472B-8331-8C2B0B3209F7,UDE
47F81D82-5E60-4DCC-8E3E-DB5607876182,KRS
FD924F22-EC72-444A-B36D-3C3303B64D52,LIS
0CF10E5B-F328-4BFD-949B-A58AEA58BF76,JKG
9E66D175-044B-4BC7-B526-BC3A905EB341,""
6E3D2023-1265-44CC-B6E9-10C84AB33F08,OVD
08E39278-96AF-4A2F-BEF7-B7B58AB1978E,IWS
BD085188-7A75-4970-8DFE-FDBA54283A3C,VOZ
D2391484-73E0-41DB-8F09-A0E5572D723D,FKB
BDD1F1D2-2251-4487-B82E-25D36114D7E8,PAC
F1F06592-8646-4CD0-A71E-C0FBEF00F7CA,NRN
923195B4-CAF8-479B-A8BB-317BE04EDCAD,IAD
2B409BB8-10C0-45C8-8127-EEA2B12C15A5,DSA
D6490806-FDEA-4F5B-A493-1D5D3322D895,JNI
A4C59458-3DEF-4684-957E-C0CF3C7AC5A7,MHG
EF105121-E63D-48FC-8AC1-7F08F56B2B54,SVG
86EAC226-1663-4278-A00A-CA4A1C061657,LYN
831C32CC-65E9-4A33-984D-49BEB72BBC05,LIN
84C89EAB-B2E7-41EE-A9BF-032E0CFBB7EA,""
0B620FD8-B404-4C0D-B9EF-46BCCAED3FFA,HND
59100C13-1A1C-4D21-8CEE-F7F645F8B5EA,""
BEC77DF3-743C-4336-B63B-EC9C74331AEC,CAT
9CCA7015-42DC-41AD-A413-B435E579DFDB,LBG
F1D831FC-3C7E-4421-A28B-C31B56AF3BDA,OSL
1387B96A-3A7C-4379-BA2F-EC162C43B92C,SVO
256A3A61-188C-4BFD-9812-4842D72E341C,FRA
E51B2514-F26E-4CF2-B51A-919EA432BE02,BHX
3F4B82B3-9168-4442-A75B-94B30EABF374,BMA
DC2810B1-99E2-412C-A0DE-1EE2C32CFFD4,JPA
5FE70696-4761-48A5-ACA8-EE5A47C98AC8,BSB
FA6EE6E0-EAAC-485A-AC18-8889751F0ED6,GLZ
845F3526-FD4A-4CC1-BB89-B7EB99282CC4,LIN
E446F516-B64F-4511-8573-586E9FE90B41,IAD
2052B83E-26E7-4074-86B7-E548D1EE95AD,NSK
7D8727D5-A118-44EA-AAE0-CCDF7C15049D,LBG
646D43BE-8A70-4AFB-B951-FE99CF17AE6E,QNJ
8C4BB684-66C4-4569-ACD9-28D9CFBE8C02,MUC
6FAD36B6-DEB4-4D18-9E89-52DDC85C4F9C,AGB
ED615F75-7094-4283-BEA5-D873A47D287A,SVO
FFBDCE3A-FCE0-40C6-925D-B142DECE6859,SGL
88EF1E4C-A6E3-4B64-8A7C-E2C7F7CFC887,VKT
49BBD527-3BA5-4C41-8CB1-0B19A4A90BB8,SVO
