uuid,id
DD2C7F56-02BA-469F-B60F-16559A6E45B6,VRN
BDDF5A29-1EF0-4640-8CBE-4036A8BDC578,SUF
384222B4-0B58-47E6-B2AD-C0F299952C5D,PLU
AF421BAF-A6F0-4D80-9748-80A2B9A56A58,THF
4266C4F9-8FEB-4CE4-8177-E63661E7F820,YOW
1716C32B-1011-40A7-89BE-DA1473278B43,SXB
F8200492-8876-4397-9E24-963CA8340D09,LBG
D0B44D4A-1399-4B71-A528-3AEE0FFD92A9,THF
792EA527-A8E0-4A60-AA2E-3D764A219678,ORY
F3FE9454-7F94-42D2-B068-6D3EA4538E60,DFW
C7F70197-6775-41FE-914D-F24778D2B461,MJV
A288FCE0-B211-4B8A-A78A-C6F54A6DE25B,BWE
BCFB8301-14EF-484B-A048-8DA135EA19A0,LUX
86C067A6-8EC0-41C4-A0BE-CAECA31E8D04,UTC
50575B57-B836-40A4-9FE1-6C1F97378F6E,MEB
79583E96-6B7C-4632-AB32-8A167B785D60,FMO
1D9BFA78-8548-427D-AC21-4DA2CDE4441D,CIA
53425967-F924-4906-85FE-FDF841E6C4A5,LIS
A07BE50E-1C3B-495C-8B14-B29135D17FCD,""
31848E04-11AB-45B7-B2D4-0E41F2610055,ENS
2D973E23-95D8-4B02-A9B1-5843BBCF844A,HLP
DF17CA18-BD9F-437F-8D65-768649718553,HLP
D2040C4C-D59F-418C-BF71-EA4104DBB3B5,OBF
70D4CE91-A294-4AD4-9969-8971054DEE9E,""
9F069E63-3D73-4B2B-9A22-520EE6ED681A,EIN
D2A9B0EB-610A-472F-BE2A-E7E77C2A9AEA,LCY
626664FF-B1A1-424B-96E9-46CD5A183895,IJK
154661F0-6E29-4BD0-8C80-2894BECC9D6C,LIN
768ED0BC-3305-4D00-9582-DADE8215D3BE,FRA
33D9906A-2C60-42F0-BF87-3082D7537E96,JKG
CDE7AECF-2A30-4978-8699-04C8B61B4FC1,PMI
AEC73116-BE11-4195-BDBF-C08C5F7A0E2E,JFK
D6DD9C47-8474-4B51-A582-6B6E2F66048E,VIX
C3270266-14F8-4E60-95C1-1A851AB1D465,OSL
EA99B79E-53D3-4C46-A05F-AC227466057D,ANK
D31816AD-94BB-477A-8B8B-75EBDB6AB764,ORY
AA9B2EAF-74AD-4ACE-A9AB-612F713D24B9,CFB
862145EC-DDB1-4F4C-8DF4-CDC91E55D50A,SDU
